indicator,zone,year,Type_ID,el
Installed Capacity Out,AT,2012,pv,0.362885
Installed Capacity Out,AT,2012,ror,5.519
Installed Capacity Out,AT,2012,wind_off,0.0
Installed Capacity Out,AT,2012,wind_on,1.373
Installed Capacity In,AT,2012,bio,0.0
Installed Capacity In,AT,2012,bio_boiler_chp,0.0
Installed Capacity In,AT,2012,bio_chp,0.0
Installed Capacity In,AT,2012,coal_igcc,0.0
Installed Capacity In,AT,2012,coal_sc,0.0
Installed Capacity In,AT,2012,coal_sc_chp,0.0
Installed Capacity In,AT,2012,coal_sub,0.0
Installed Capacity In,AT,2012,coal_sub_chp,0.0
Installed Capacity In,AT,2012,coal_usc,0.0
Installed Capacity In,AT,2012,coal_usc_chp,0.0
Installed Capacity In,AT,2012,eboi_pth,0.0
Installed Capacity In,AT,2012,heatpump_pth,0.0
Installed Capacity In,AT,2012,hpa_pth,0.0
Installed Capacity In,AT,2012,lig_boa,0.0
Installed Capacity In,AT,2012,lig_boa_chp,0.0
Installed Capacity In,AT,2012,lig_stm,0.0
Installed Capacity In,AT,2012,lig_stm_chp,0.0
Installed Capacity In,AT,2012,ng_boiler_chp,0.0
Installed Capacity In,AT,2012,ng_cbt_hi,0.0
Installed Capacity In,AT,2012,ng_cbt_hi_chp,0.0
Installed Capacity In,AT,2012,ng_cbt_lo,0.0
Installed Capacity In,AT,2012,ng_cbt_lo_chp,0.0
Installed Capacity In,AT,2012,ng_cc_hi,0.0
Installed Capacity In,AT,2012,ng_cc_hi_chp,0.0
Installed Capacity In,AT,2012,ng_cc_lo,0.0
Installed Capacity In,AT,2012,ng_cc_lo_chp,0.0
Installed Capacity In,AT,2012,ng_mtr,0.0
Installed Capacity In,AT,2012,ng_mtr_chp,0.0
Installed Capacity In,AT,2012,ng_stm,0.0
Installed Capacity In,AT,2012,ng_stm_chp,0.0
Installed Capacity In,AT,2012,nuc,0.0
Installed Capacity In,AT,2012,oil_cbt,0.0
Installed Capacity In,AT,2012,oil_cbt_chp,0.0
Installed Capacity In,AT,2012,oil_cc,0.0
Installed Capacity In,AT,2012,oil_cc_chp,0.0
Installed Capacity In,AT,2012,oil_stm,0.0
Installed Capacity In,AT,2012,oil_stm_chp,0.0
Installed Capacity In,AT,2012,pv,0.0
Installed Capacity In,AT,2012,ror,0.0
Installed Capacity In,AT,2012,wind_off,0.0
Installed Capacity In,AT,2012,wind_on,0.0
Storage Capacity,AT,2012,bio,0.0
Storage Capacity,AT,2012,bio_boiler_chp,0.0
Storage Capacity,AT,2012,bio_chp,0.0
Storage Capacity,AT,2012,coal_igcc,0.0
Storage Capacity,AT,2012,coal_sc,0.0
Storage Capacity,AT,2012,coal_sc_chp,0.0
Storage Capacity,AT,2012,coal_sub,0.0
Storage Capacity,AT,2012,coal_sub_chp,0.0
Storage Capacity,AT,2012,coal_usc,0.0
Storage Capacity,AT,2012,coal_usc_chp,0.0
Storage Capacity,AT,2012,eboi_pth,0.0
Storage Capacity,AT,2012,heatpump_pth,0.0
Storage Capacity,AT,2012,hpa_pth,0.0
Storage Capacity,AT,2012,lig_boa,0.0
Storage Capacity,AT,2012,lig_boa_chp,0.0
Storage Capacity,AT,2012,lig_stm,0.0
Storage Capacity,AT,2012,lig_stm_chp,0.0
Storage Capacity,AT,2012,ng_boiler_chp,0.0
Storage Capacity,AT,2012,ng_cbt_hi,0.0
Storage Capacity,AT,2012,ng_cbt_hi_chp,0.0
Storage Capacity,AT,2012,ng_cbt_lo,0.0
Storage Capacity,AT,2012,ng_cbt_lo_chp,0.0
Storage Capacity,AT,2012,ng_cc_hi,0.0
Storage Capacity,AT,2012,ng_cc_hi_chp,0.0
Storage Capacity,AT,2012,ng_cc_lo,0.0
Storage Capacity,AT,2012,ng_cc_lo_chp,0.0
Storage Capacity,AT,2012,ng_mtr,0.0
Storage Capacity,AT,2012,ng_mtr_chp,0.0
Storage Capacity,AT,2012,ng_stm,0.0
Storage Capacity,AT,2012,ng_stm_chp,0.0
Storage Capacity,AT,2012,nuc,0.0
Storage Capacity,AT,2012,oil_cbt,0.0
Storage Capacity,AT,2012,oil_cbt_chp,0.0
Storage Capacity,AT,2012,oil_cc,0.0
Storage Capacity,AT,2012,oil_cc_chp,0.0
Storage Capacity,AT,2012,oil_stm,0.0
Storage Capacity,AT,2012,oil_stm_chp,0.0
Storage Capacity,AT,2012,pv,0.0
Storage Capacity,AT,2012,ror,0.0
Storage Capacity,AT,2012,wind_off,0.0
Storage Capacity,AT,2012,wind_on,0.0
Installed Capacity Out,AT,2013,pv,0.625974
Installed Capacity Out,AT,2013,ror,5.573
Installed Capacity Out,AT,2013,wind_off,0.0
Installed Capacity Out,AT,2013,wind_on,1.688
Installed Capacity In,AT,2013,bio,0.0
Installed Capacity In,AT,2013,bio_boiler_chp,0.0
Installed Capacity In,AT,2013,bio_chp,0.0
Installed Capacity In,AT,2013,coal_igcc,0.0
Installed Capacity In,AT,2013,coal_sc,0.0
Installed Capacity In,AT,2013,coal_sc_chp,0.0
Installed Capacity In,AT,2013,coal_sub,0.0
Installed Capacity In,AT,2013,coal_sub_chp,0.0
Installed Capacity In,AT,2013,coal_usc,0.0
Installed Capacity In,AT,2013,coal_usc_chp,0.0
Installed Capacity In,AT,2013,eboi_pth,0.0
Installed Capacity In,AT,2013,heatpump_pth,0.0
Installed Capacity In,AT,2013,hpa_pth,0.0
Installed Capacity In,AT,2013,lig_boa,0.0
Installed Capacity In,AT,2013,lig_boa_chp,0.0
Installed Capacity In,AT,2013,lig_stm,0.0
Installed Capacity In,AT,2013,lig_stm_chp,0.0
Installed Capacity In,AT,2013,ng_boiler_chp,0.0
Installed Capacity In,AT,2013,ng_cbt_hi,0.0
Installed Capacity In,AT,2013,ng_cbt_hi_chp,0.0
Installed Capacity In,AT,2013,ng_cbt_lo,0.0
Installed Capacity In,AT,2013,ng_cbt_lo_chp,0.0
Installed Capacity In,AT,2013,ng_cc_hi,0.0
Installed Capacity In,AT,2013,ng_cc_hi_chp,0.0
Installed Capacity In,AT,2013,ng_cc_lo,0.0
Installed Capacity In,AT,2013,ng_cc_lo_chp,0.0
Installed Capacity In,AT,2013,ng_mtr,0.0
Installed Capacity In,AT,2013,ng_mtr_chp,0.0
Installed Capacity In,AT,2013,ng_stm,0.0
Installed Capacity In,AT,2013,ng_stm_chp,0.0
Installed Capacity In,AT,2013,nuc,0.0
Installed Capacity In,AT,2013,oil_cbt,0.0
Installed Capacity In,AT,2013,oil_cbt_chp,0.0
Installed Capacity In,AT,2013,oil_cc,0.0
Installed Capacity In,AT,2013,oil_cc_chp,0.0
Installed Capacity In,AT,2013,oil_stm,0.0
Installed Capacity In,AT,2013,oil_stm_chp,0.0
Installed Capacity In,AT,2013,pv,0.0
Installed Capacity In,AT,2013,ror,0.0
Installed Capacity In,AT,2013,wind_off,0.0
Installed Capacity In,AT,2013,wind_on,0.0
Storage Capacity,AT,2013,bio,0.0
Storage Capacity,AT,2013,bio_boiler_chp,0.0
Storage Capacity,AT,2013,bio_chp,0.0
Storage Capacity,AT,2013,coal_igcc,0.0
Storage Capacity,AT,2013,coal_sc,0.0
Storage Capacity,AT,2013,coal_sc_chp,0.0
Storage Capacity,AT,2013,coal_sub,0.0
Storage Capacity,AT,2013,coal_sub_chp,0.0
Storage Capacity,AT,2013,coal_usc,0.0
Storage Capacity,AT,2013,coal_usc_chp,0.0
Storage Capacity,AT,2013,eboi_pth,0.0
Storage Capacity,AT,2013,heatpump_pth,0.0
Storage Capacity,AT,2013,hpa_pth,0.0
Storage Capacity,AT,2013,lig_boa,0.0
Storage Capacity,AT,2013,lig_boa_chp,0.0
Storage Capacity,AT,2013,lig_stm,0.0
Storage Capacity,AT,2013,lig_stm_chp,0.0
Storage Capacity,AT,2013,ng_boiler_chp,0.0
Storage Capacity,AT,2013,ng_cbt_hi,0.0
Storage Capacity,AT,2013,ng_cbt_hi_chp,0.0
Storage Capacity,AT,2013,ng_cbt_lo,0.0
Storage Capacity,AT,2013,ng_cbt_lo_chp,0.0
Storage Capacity,AT,2013,ng_cc_hi,0.0
Storage Capacity,AT,2013,ng_cc_hi_chp,0.0
Storage Capacity,AT,2013,ng_cc_lo,0.0
Storage Capacity,AT,2013,ng_cc_lo_chp,0.0
Storage Capacity,AT,2013,ng_mtr,0.0
Storage Capacity,AT,2013,ng_mtr_chp,0.0
Storage Capacity,AT,2013,ng_stm,0.0
Storage Capacity,AT,2013,ng_stm_chp,0.0
Storage Capacity,AT,2013,nuc,0.0
Storage Capacity,AT,2013,oil_cbt,0.0
Storage Capacity,AT,2013,oil_cbt_chp,0.0
Storage Capacity,AT,2013,oil_cc,0.0
Storage Capacity,AT,2013,oil_cc_chp,0.0
Storage Capacity,AT,2013,oil_stm,0.0
Storage Capacity,AT,2013,oil_stm_chp,0.0
Storage Capacity,AT,2013,pv,0.0
Storage Capacity,AT,2013,ror,0.0
Storage Capacity,AT,2013,wind_off,0.0
Storage Capacity,AT,2013,wind_on,0.0
Installed Capacity Out,AT,2014,pv,0.724
Installed Capacity Out,AT,2014,ror,5.615
Installed Capacity Out,AT,2014,wind_off,0.0
Installed Capacity Out,AT,2014,wind_on,2.11
Installed Capacity In,AT,2014,bio,0.0
Installed Capacity In,AT,2014,bio_boiler_chp,0.0
Installed Capacity In,AT,2014,bio_chp,0.0
Installed Capacity In,AT,2014,coal_igcc,0.0
Installed Capacity In,AT,2014,coal_sc,0.0
Installed Capacity In,AT,2014,coal_sc_chp,0.0
Installed Capacity In,AT,2014,coal_sub,0.0
Installed Capacity In,AT,2014,coal_sub_chp,0.0
Installed Capacity In,AT,2014,coal_usc,0.0
Installed Capacity In,AT,2014,coal_usc_chp,0.0
Installed Capacity In,AT,2014,eboi_pth,0.0
Installed Capacity In,AT,2014,heatpump_pth,0.0
Installed Capacity In,AT,2014,hpa_pth,0.0
Installed Capacity In,AT,2014,lig_boa,0.0
Installed Capacity In,AT,2014,lig_boa_chp,0.0
Installed Capacity In,AT,2014,lig_stm,0.0
Installed Capacity In,AT,2014,lig_stm_chp,0.0
Installed Capacity In,AT,2014,ng_boiler_chp,0.0
Installed Capacity In,AT,2014,ng_cbt_hi,0.0
Installed Capacity In,AT,2014,ng_cbt_hi_chp,0.0
Installed Capacity In,AT,2014,ng_cbt_lo,0.0
Installed Capacity In,AT,2014,ng_cbt_lo_chp,0.0
Installed Capacity In,AT,2014,ng_cc_hi,0.0
Installed Capacity In,AT,2014,ng_cc_hi_chp,0.0
Installed Capacity In,AT,2014,ng_cc_lo,0.0
Installed Capacity In,AT,2014,ng_cc_lo_chp,0.0
Installed Capacity In,AT,2014,ng_mtr,0.0
Installed Capacity In,AT,2014,ng_mtr_chp,0.0
Installed Capacity In,AT,2014,ng_stm,0.0
Installed Capacity In,AT,2014,ng_stm_chp,0.0
Installed Capacity In,AT,2014,nuc,0.0
Installed Capacity In,AT,2014,oil_cbt,0.0
Installed Capacity In,AT,2014,oil_cbt_chp,0.0
Installed Capacity In,AT,2014,oil_cc,0.0
Installed Capacity In,AT,2014,oil_cc_chp,0.0
Installed Capacity In,AT,2014,oil_stm,0.0
Installed Capacity In,AT,2014,oil_stm_chp,0.0
Installed Capacity In,AT,2014,pv,0.0
Installed Capacity In,AT,2014,ror,0.0
Installed Capacity In,AT,2014,wind_off,0.0
Installed Capacity In,AT,2014,wind_on,0.0
Storage Capacity,AT,2014,bio,0.0
Storage Capacity,AT,2014,bio_boiler_chp,0.0
Storage Capacity,AT,2014,bio_chp,0.0
Storage Capacity,AT,2014,coal_igcc,0.0
Storage Capacity,AT,2014,coal_sc,0.0
Storage Capacity,AT,2014,coal_sc_chp,0.0
Storage Capacity,AT,2014,coal_sub,0.0
Storage Capacity,AT,2014,coal_sub_chp,0.0
Storage Capacity,AT,2014,coal_usc,0.0
Storage Capacity,AT,2014,coal_usc_chp,0.0
Storage Capacity,AT,2014,eboi_pth,0.0
Storage Capacity,AT,2014,heatpump_pth,0.0
Storage Capacity,AT,2014,hpa_pth,0.0
Storage Capacity,AT,2014,lig_boa,0.0
Storage Capacity,AT,2014,lig_boa_chp,0.0
Storage Capacity,AT,2014,lig_stm,0.0
Storage Capacity,AT,2014,lig_stm_chp,0.0
Storage Capacity,AT,2014,ng_boiler_chp,0.0
Storage Capacity,AT,2014,ng_cbt_hi,0.0
Storage Capacity,AT,2014,ng_cbt_hi_chp,0.0
Storage Capacity,AT,2014,ng_cbt_lo,0.0
Storage Capacity,AT,2014,ng_cbt_lo_chp,0.0
Storage Capacity,AT,2014,ng_cc_hi,0.0
Storage Capacity,AT,2014,ng_cc_hi_chp,0.0
Storage Capacity,AT,2014,ng_cc_lo,0.0
Storage Capacity,AT,2014,ng_cc_lo_chp,0.0
Storage Capacity,AT,2014,ng_mtr,0.0
Storage Capacity,AT,2014,ng_mtr_chp,0.0
Storage Capacity,AT,2014,ng_stm,0.0
Storage Capacity,AT,2014,ng_stm_chp,0.0
Storage Capacity,AT,2014,nuc,0.0
Storage Capacity,AT,2014,oil_cbt,0.0
Storage Capacity,AT,2014,oil_cbt_chp,0.0
Storage Capacity,AT,2014,oil_cc,0.0
Storage Capacity,AT,2014,oil_cc_chp,0.0
Storage Capacity,AT,2014,oil_stm,0.0
Storage Capacity,AT,2014,oil_stm_chp,0.0
Storage Capacity,AT,2014,pv,0.0
Storage Capacity,AT,2014,ror,0.0
Storage Capacity,AT,2014,wind_off,0.0
Storage Capacity,AT,2014,wind_on,0.0
Installed Capacity Out,AT,2015,pv,0.872
Installed Capacity Out,AT,2015,ror,5.656
Installed Capacity Out,AT,2015,wind_off,0.0
Installed Capacity Out,AT,2015,wind_on,2.489
Installed Capacity In,AT,2015,bio,0.0
Installed Capacity In,AT,2015,bio_boiler_chp,0.0
Installed Capacity In,AT,2015,bio_chp,0.0
Installed Capacity In,AT,2015,coal_igcc,0.0
Installed Capacity In,AT,2015,coal_sc,0.0
Installed Capacity In,AT,2015,coal_sc_chp,0.0
Installed Capacity In,AT,2015,coal_sub,0.0
Installed Capacity In,AT,2015,coal_sub_chp,0.0
Installed Capacity In,AT,2015,coal_usc,0.0
Installed Capacity In,AT,2015,coal_usc_chp,0.0
Installed Capacity In,AT,2015,eboi_pth,0.0
Installed Capacity In,AT,2015,heatpump_pth,0.0
Installed Capacity In,AT,2015,hpa_pth,0.0
Installed Capacity In,AT,2015,lig_boa,0.0
Installed Capacity In,AT,2015,lig_boa_chp,0.0
Installed Capacity In,AT,2015,lig_stm,0.0
Installed Capacity In,AT,2015,lig_stm_chp,0.0
Installed Capacity In,AT,2015,ng_boiler_chp,0.0
Installed Capacity In,AT,2015,ng_cbt_hi,0.0
Installed Capacity In,AT,2015,ng_cbt_hi_chp,0.0
Installed Capacity In,AT,2015,ng_cbt_lo,0.0
Installed Capacity In,AT,2015,ng_cbt_lo_chp,0.0
Installed Capacity In,AT,2015,ng_cc_hi,0.0
Installed Capacity In,AT,2015,ng_cc_hi_chp,0.0
Installed Capacity In,AT,2015,ng_cc_lo,0.0
Installed Capacity In,AT,2015,ng_cc_lo_chp,0.0
Installed Capacity In,AT,2015,ng_mtr,0.0
Installed Capacity In,AT,2015,ng_mtr_chp,0.0
Installed Capacity In,AT,2015,ng_stm,0.0
Installed Capacity In,AT,2015,ng_stm_chp,0.0
Installed Capacity In,AT,2015,nuc,0.0
Installed Capacity In,AT,2015,oil_cbt,0.0
Installed Capacity In,AT,2015,oil_cbt_chp,0.0
Installed Capacity In,AT,2015,oil_cc,0.0
Installed Capacity In,AT,2015,oil_cc_chp,0.0
Installed Capacity In,AT,2015,oil_stm,0.0
Installed Capacity In,AT,2015,oil_stm_chp,0.0
Installed Capacity In,AT,2015,pv,0.0
Installed Capacity In,AT,2015,ror,0.0
Installed Capacity In,AT,2015,wind_off,0.0
Installed Capacity In,AT,2015,wind_on,0.0
Storage Capacity,AT,2015,bio,0.0
Storage Capacity,AT,2015,bio_boiler_chp,0.0
Storage Capacity,AT,2015,bio_chp,0.0
Storage Capacity,AT,2015,coal_igcc,0.0
Storage Capacity,AT,2015,coal_sc,0.0
Storage Capacity,AT,2015,coal_sc_chp,0.0
Storage Capacity,AT,2015,coal_sub,0.0
Storage Capacity,AT,2015,coal_sub_chp,0.0
Storage Capacity,AT,2015,coal_usc,0.0
Storage Capacity,AT,2015,coal_usc_chp,0.0
Storage Capacity,AT,2015,eboi_pth,0.0
Storage Capacity,AT,2015,heatpump_pth,0.0
Storage Capacity,AT,2015,hpa_pth,0.0
Storage Capacity,AT,2015,lig_boa,0.0
Storage Capacity,AT,2015,lig_boa_chp,0.0
Storage Capacity,AT,2015,lig_stm,0.0
Storage Capacity,AT,2015,lig_stm_chp,0.0
Storage Capacity,AT,2015,ng_boiler_chp,0.0
Storage Capacity,AT,2015,ng_cbt_hi,0.0
Storage Capacity,AT,2015,ng_cbt_hi_chp,0.0
Storage Capacity,AT,2015,ng_cbt_lo,0.0
Storage Capacity,AT,2015,ng_cbt_lo_chp,0.0
Storage Capacity,AT,2015,ng_cc_hi,0.0
Storage Capacity,AT,2015,ng_cc_hi_chp,0.0
Storage Capacity,AT,2015,ng_cc_lo,0.0
Storage Capacity,AT,2015,ng_cc_lo_chp,0.0
Storage Capacity,AT,2015,ng_mtr,0.0
Storage Capacity,AT,2015,ng_mtr_chp,0.0
Storage Capacity,AT,2015,ng_stm,0.0
Storage Capacity,AT,2015,ng_stm_chp,0.0
Storage Capacity,AT,2015,nuc,0.0
Storage Capacity,AT,2015,oil_cbt,0.0
Storage Capacity,AT,2015,oil_cbt_chp,0.0
Storage Capacity,AT,2015,oil_cc,0.0
Storage Capacity,AT,2015,oil_cc_chp,0.0
Storage Capacity,AT,2015,oil_stm,0.0
Storage Capacity,AT,2015,oil_stm_chp,0.0
Storage Capacity,AT,2015,pv,0.0
Storage Capacity,AT,2015,ror,0.0
Storage Capacity,AT,2015,wind_off,0.0
Storage Capacity,AT,2015,wind_on,0.0
Installed Capacity Out,AT,2016,battery,0.0
Installed Capacity Out,AT,2016,bio,0.2095
Installed Capacity Out,AT,2016,bio_boiler_chp,0.8
Installed Capacity Out,AT,2016,bio_chp,0.477
Installed Capacity Out,AT,2016,coal_igcc,0.0
Installed Capacity Out,AT,2016,coal_sc,0.0
Installed Capacity Out,AT,2016,coal_sc_chp,0.0
Installed Capacity Out,AT,2016,coal_sub,0.785
Installed Capacity Out,AT,2016,coal_sub_chp,0.416
Installed Capacity Out,AT,2016,coal_usc,0.0
Installed Capacity Out,AT,2016,coal_usc_chp,0.0
Installed Capacity Out,AT,2016,eboi_pth,0.0
Installed Capacity Out,AT,2016,h2_stack,0.5
Installed Capacity Out,AT,2016,heatpump_pth,1.0
Installed Capacity Out,AT,2016,hpa_pth,0.0
Installed Capacity Out,AT,2016,hyd_psp_day,2.464
Installed Capacity Out,AT,2016,hyd_psp_season,1.606
Installed Capacity Out,AT,2016,hyd_psp_week,1.17
Installed Capacity Out,AT,2016,hyd_res_day,1.989
Installed Capacity Out,AT,2016,hyd_res_season,1.207
Installed Capacity Out,AT,2016,hyd_res_week,0.328
Installed Capacity Out,AT,2016,lig_boa,0.0
Installed Capacity Out,AT,2016,lig_boa_chp,0.0
Installed Capacity Out,AT,2016,lig_stm,0.0
Installed Capacity Out,AT,2016,lig_stm_chp,0.0
Installed Capacity Out,AT,2016,ng_boiler_chp,1.719
Installed Capacity Out,AT,2016,ng_cbt_hi,0.0
Installed Capacity Out,AT,2016,ng_cbt_hi_chp,0.0
Installed Capacity Out,AT,2016,ng_cbt_lo,0.149
Installed Capacity Out,AT,2016,ng_cbt_lo_chp,0.322
Installed Capacity Out,AT,2016,ng_cc_hi,0.0
Installed Capacity Out,AT,2016,ng_cc_hi_chp,2.658
Installed Capacity Out,AT,2016,ng_cc_lo,0.176
Installed Capacity Out,AT,2016,ng_cc_lo_chp,0.383
Installed Capacity Out,AT,2016,ng_mtr,0.0
Installed Capacity Out,AT,2016,ng_mtr_chp,0.0
Installed Capacity Out,AT,2016,ng_stm,0.162
Installed Capacity Out,AT,2016,ng_stm_chp,0.705
Installed Capacity Out,AT,2016,nuc,0.0
Installed Capacity Out,AT,2016,oil_cbt,0.014
Installed Capacity Out,AT,2016,oil_cbt_chp,0.0
Installed Capacity Out,AT,2016,oil_cc,0.12
Installed Capacity Out,AT,2016,oil_cc_chp,0.0
Installed Capacity Out,AT,2016,oil_stm,0.296
Installed Capacity Out,AT,2016,oil_stm_chp,0.0
Installed Capacity Out,AT,2016,pv,1.976
Installed Capacity Out,AT,2016,ror,5.796
Installed Capacity Out,AT,2016,wind_off,0.0
Installed Capacity Out,AT,2016,wind_on,3.164
Installed Capacity In,AT,2016,battery,0.0
Installed Capacity In,AT,2016,bio,0.0
Installed Capacity In,AT,2016,bio_boiler_chp,0.0
Installed Capacity In,AT,2016,bio_chp,0.0
Installed Capacity In,AT,2016,coal_igcc,0.0
Installed Capacity In,AT,2016,coal_sc,0.0
Installed Capacity In,AT,2016,coal_sc_chp,0.0
Installed Capacity In,AT,2016,coal_sub,0.0
Installed Capacity In,AT,2016,coal_sub_chp,0.0
Installed Capacity In,AT,2016,coal_usc,0.0
Installed Capacity In,AT,2016,coal_usc_chp,0.0
Installed Capacity In,AT,2016,eboi_pth,0.0
Installed Capacity In,AT,2016,h2_stack,0.5
Installed Capacity In,AT,2016,heatpump_pth,0.0
Installed Capacity In,AT,2016,hpa_pth,0.0
Installed Capacity In,AT,2016,hyd_psp_day,0.89
Installed Capacity In,AT,2016,hyd_psp_season,1.393
Installed Capacity In,AT,2016,hyd_psp_week,1.01
Installed Capacity In,AT,2016,hyd_res_day,0.0
Installed Capacity In,AT,2016,hyd_res_season,0.0
Installed Capacity In,AT,2016,hyd_res_week,0.0
Installed Capacity In,AT,2016,lig_boa,0.0
Installed Capacity In,AT,2016,lig_boa_chp,0.0
Installed Capacity In,AT,2016,lig_stm,0.0
Installed Capacity In,AT,2016,lig_stm_chp,0.0
Installed Capacity In,AT,2016,ng_boiler_chp,0.0
Installed Capacity In,AT,2016,ng_cbt_hi,0.0
Installed Capacity In,AT,2016,ng_cbt_hi_chp,0.0
Installed Capacity In,AT,2016,ng_cbt_lo,0.0
Installed Capacity In,AT,2016,ng_cbt_lo_chp,0.0
Installed Capacity In,AT,2016,ng_cc_hi,0.0
Installed Capacity In,AT,2016,ng_cc_hi_chp,0.0
Installed Capacity In,AT,2016,ng_cc_lo,0.0
Installed Capacity In,AT,2016,ng_cc_lo_chp,0.0
Installed Capacity In,AT,2016,ng_mtr,0.0
Installed Capacity In,AT,2016,ng_mtr_chp,0.0
Installed Capacity In,AT,2016,ng_stm,0.0
Installed Capacity In,AT,2016,ng_stm_chp,0.0
Installed Capacity In,AT,2016,nuc,0.0
Installed Capacity In,AT,2016,oil_cbt,0.0
Installed Capacity In,AT,2016,oil_cbt_chp,0.0
Installed Capacity In,AT,2016,oil_cc,0.0
Installed Capacity In,AT,2016,oil_cc_chp,0.0
Installed Capacity In,AT,2016,oil_stm,0.0
Installed Capacity In,AT,2016,oil_stm_chp,0.0
Installed Capacity In,AT,2016,pv,0.0
Installed Capacity In,AT,2016,ror,0.0
Installed Capacity In,AT,2016,wind_off,0.0
Installed Capacity In,AT,2016,wind_on,0.0
Storage Capacity,AT,2016,battery,0.0
Storage Capacity,AT,2016,bio,0.0
Storage Capacity,AT,2016,bio_boiler_chp,0.0
Storage Capacity,AT,2016,bio_chp,0.0
Storage Capacity,AT,2016,coal_igcc,0.0
Storage Capacity,AT,2016,coal_sc,0.0
Storage Capacity,AT,2016,coal_sc_chp,0.0
Storage Capacity,AT,2016,coal_sub,0.0
Storage Capacity,AT,2016,coal_sub_chp,0.0
Storage Capacity,AT,2016,coal_usc,0.0
Storage Capacity,AT,2016,coal_usc_chp,0.0
Storage Capacity,AT,2016,eboi_pth,0.0
Storage Capacity,AT,2016,h2_stack,375.0
Storage Capacity,AT,2016,heatpump_pth,0.0
Storage Capacity,AT,2016,hpa_pth,0.0
Storage Capacity,AT,2016,hyd_psp_day,75.4
Storage Capacity,AT,2016,hyd_psp_season,1481.5
Storage Capacity,AT,2016,hyd_psp_week,308.5
Storage Capacity,AT,2016,hyd_res_day,34.6
Storage Capacity,AT,2016,hyd_res_season,1342.3
Storage Capacity,AT,2016,hyd_res_week,36.7
Storage Capacity,AT,2016,lig_boa,0.0
Storage Capacity,AT,2016,lig_boa_chp,0.0
Storage Capacity,AT,2016,lig_stm,0.0
Storage Capacity,AT,2016,lig_stm_chp,0.0
Storage Capacity,AT,2016,ng_boiler_chp,0.0
Storage Capacity,AT,2016,ng_cbt_hi,0.0
Storage Capacity,AT,2016,ng_cbt_hi_chp,0.0
Storage Capacity,AT,2016,ng_cbt_lo,0.0
Storage Capacity,AT,2016,ng_cbt_lo_chp,0.0
Storage Capacity,AT,2016,ng_cc_hi,0.0
Storage Capacity,AT,2016,ng_cc_hi_chp,0.0
Storage Capacity,AT,2016,ng_cc_lo,0.0
Storage Capacity,AT,2016,ng_cc_lo_chp,0.0
Storage Capacity,AT,2016,ng_mtr,0.0
Storage Capacity,AT,2016,ng_mtr_chp,0.0
Storage Capacity,AT,2016,ng_stm,0.0
Storage Capacity,AT,2016,ng_stm_chp,0.0
Storage Capacity,AT,2016,nuc,0.0
Storage Capacity,AT,2016,oil_cbt,0.0
Storage Capacity,AT,2016,oil_cbt_chp,0.0
Storage Capacity,AT,2016,oil_cc,0.0
Storage Capacity,AT,2016,oil_cc_chp,0.0
Storage Capacity,AT,2016,oil_stm,0.0
Storage Capacity,AT,2016,oil_stm_chp,0.0
Storage Capacity,AT,2016,pv,0.0
Storage Capacity,AT,2016,ror,0.0
Storage Capacity,AT,2016,wind_off,0.0
Storage Capacity,AT,2016,wind_on,0.0
Installed Capacity Out,AT,2017,pv,1.193
Installed Capacity Out,AT,2017,ror,5.714
Installed Capacity Out,AT,2017,wind_off,0.0
Installed Capacity Out,AT,2017,wind_on,2.887
Installed Capacity In,AT,2017,bio,0.0
Installed Capacity In,AT,2017,bio_boiler_chp,0.0
Installed Capacity In,AT,2017,bio_chp,0.0
Installed Capacity In,AT,2017,coal_igcc,0.0
Installed Capacity In,AT,2017,coal_sc,0.0
Installed Capacity In,AT,2017,coal_sc_chp,0.0
Installed Capacity In,AT,2017,coal_sub,0.0
Installed Capacity In,AT,2017,coal_sub_chp,0.0
Installed Capacity In,AT,2017,coal_usc,0.0
Installed Capacity In,AT,2017,coal_usc_chp,0.0
Installed Capacity In,AT,2017,eboi_pth,0.0
Installed Capacity In,AT,2017,heatpump_pth,0.0
Installed Capacity In,AT,2017,hpa_pth,0.0
Installed Capacity In,AT,2017,lig_boa,0.0
Installed Capacity In,AT,2017,lig_boa_chp,0.0
Installed Capacity In,AT,2017,lig_stm,0.0
Installed Capacity In,AT,2017,lig_stm_chp,0.0
Installed Capacity In,AT,2017,ng_boiler_chp,0.0
Installed Capacity In,AT,2017,ng_cbt_hi,0.0
Installed Capacity In,AT,2017,ng_cbt_hi_chp,0.0
Installed Capacity In,AT,2017,ng_cbt_lo,0.0
Installed Capacity In,AT,2017,ng_cbt_lo_chp,0.0
Installed Capacity In,AT,2017,ng_cc_hi,0.0
Installed Capacity In,AT,2017,ng_cc_hi_chp,0.0
Installed Capacity In,AT,2017,ng_cc_lo,0.0
Installed Capacity In,AT,2017,ng_cc_lo_chp,0.0
Installed Capacity In,AT,2017,ng_mtr,0.0
Installed Capacity In,AT,2017,ng_mtr_chp,0.0
Installed Capacity In,AT,2017,ng_stm,0.0
Installed Capacity In,AT,2017,ng_stm_chp,0.0
Installed Capacity In,AT,2017,nuc,0.0
Installed Capacity In,AT,2017,oil_cbt,0.0
Installed Capacity In,AT,2017,oil_cbt_chp,0.0
Installed Capacity In,AT,2017,oil_cc,0.0
